transaction_id,source_system,supplier_id,supplier_name,category,department,amount,currency,contract_id,contract_status,requisition_id,transaction_date,normalised_supplier,is_credit_note
TXN003048,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,9970.06,INR,CTR0003,ON_CONTRACT,REQ00141,2025-08-17,orion office supplies,False
TXN003050,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Facilities,29670.65,INR,CTR0005,ON_CONTRACT,,2025-05-24,skyroute travel,False
TXN003051,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Logistics,24837.3,INR,CTR0005,ON_CONTRACT,REQ00606,2025-11-23,skyroute travel,False
TXN003056,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,R&D,243392.84,INR,CTR0004,ON_CONTRACT,REQ00367,2026-02-11,sterling advisory,False
TXN003061,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,R&D,27837.45,INR,CTR0006,ON_CONTRACT,REQ00163,2025-06-28,prime facility care,False
TXN003062,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Marketing,4117.54,INR,CTR0003,ON_CONTRACT,REQ00815,2026-03-06,orion office supplies,False
TXN003063,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Human Resources,103866.24,INR,CTR0007,ON_CONTRACT,REQ00566,2025-10-28,lumen creative,False
TXN003065,INVOICE_SYSTEM,SUP0009,Paperline Traders,Office Supplies,Facilities,16915.61,INR,,OFF_CONTRACT,REQ00588,2025-06-29,paperline traders,False
TXN003067,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Finance,27342.16,INR,CTR0001,ON_CONTRACT,,2025-04-27,nexa technologies,False
TXN003070,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Marketing,181965.52,INR,CTR0004,ON_CONTRACT,REQ00306,2025-11-24,sterling advisory,False
TXN003077,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Operations,114407.04,INR,CTR0002,ON_CONTRACT,,2025-05-29,cloudspan software,False
TXN003078,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Human Resources,41415.4,INR,CTR0001,ON_CONTRACT,REQ00096,2025-11-09,nexa technologies,False
TXN003083,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Facilities,36276.43,INR,CTR0002,ON_CONTRACT,REQ00452,2025-04-11,cloudspan software,False
TXN003088,INVOICE_SYSTEM,SUP0017,GreenEdge Services,Facilities Maintenance,Marketing,10923.69,INR,,OFF_CONTRACT,REQ00582,2025-04-22,greenedge services,False
TXN003090,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,It,41575.66,INR,CTR0002,ON_CONTRACT,,2025-07-26,cloudspan software,False
TXN003097,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Facilities,245171.46,INR,CTR0004,ON_CONTRACT,REQ00305,2026-03-22,sterling advisory,False
TXN003098,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,It,25698.78,INR,CTR0002,ON_CONTRACT,,2025-06-16,cloudspan software,False
TXN003100,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Finance,80701.59,INR,CTR0007,ON_CONTRACT,REQ00439,2025-04-18,lumen creative,False
TXN003104,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Logistics,43589.72,INR,CTR0005,ON_CONTRACT,REQ00520,2025-11-07,skyroute travel,False
TXN003105,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,It,25522.7,INR,CTR0006,ON_CONTRACT,REQ00770,2025-07-15,prime facility care,False
TXN003110,INVOICE_SYSTEM,SUP0021,Pulse Marketing Co,Marketing Services,It,105860.84,INR,,OFF_CONTRACT,REQ00830,2026-01-23,pulse marketing,False
TXN003111,INVOICE_SYSTEM,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,Facilities,16666.83,INR,,OFF_CONTRACT,,2026-01-16,orion office supplies,False
TXN003116,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Marketing,142845.81,INR,CTR0007,ON_CONTRACT,REQ00349,2026-01-01,lumen creative,False
TXN003119,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Facilities,63498.32,INR,CTR0001,ON_CONTRACT,REQ00552,2025-05-28,nexa technologies,False
TXN003120,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,It,50016.91,INR,CTR0007,ON_CONTRACT,REQ00386,2026-02-23,lumen creative,False
TXN003123,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Marketing,21565.26,INR,CTR0002,ON_CONTRACT,REQ00306,2025-04-22,cloudspan software,False
TXN003126,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,15954.83,INR,CTR0003,ON_CONTRACT,,2025-09-15,orion office supplies,False
TXN003129,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,R&D,114906.52,INR,CTR0002,ON_CONTRACT,,2025-06-27,cloudspan software,False
TXN003132,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Human Resources,212826.6,INR,CTR0004,ON_CONTRACT,REQ00334,2026-01-30,sterling advisory,False
TXN003137,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,It,73659.16,INR,CTR0008,ON_CONTRACT,REQ00386,2026-02-27,transcore logistics,False
TXN003138,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Human Resources,73247.14,INR,CTR0008,ON_CONTRACT,REQ00326,2025-06-08,transcore logistics,False
TXN003141,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Logistics,10535.6,INR,CTR0003,ON_CONTRACT,,2025-08-06,orion office supplies,False
TXN003143,INVOICE_SYSTEM,SUP0021,Pulse Marketing Co,Marketing Services,R&D,101822.85,INR,,OFF_CONTRACT,REQ00076,2025-06-06,pulse marketing,False
TXN003150,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,It,12449.94,INR,CTR0003,ON_CONTRACT,REQ00253,2025-08-09,orion office supplies,False
TXN003151,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,16495.69,INR,CTR0003,ON_CONTRACT,,2025-08-05,orion office supplies,False
TXN003153,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Human Resources,134346.43,INR,CTR0001,ON_CONTRACT,REQ00669,2026-03-04,nexa technologies,False
TXN003154,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Facilities,47490.91,INR,CTR0008,ON_CONTRACT,,2025-09-04,transcore logistics,False
TXN003156,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Logistics,65893.75,INR,CTR0008,ON_CONTRACT,REQ00606,2026-02-08,transcore logistics,False
TXN003157,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,R&D,151079.29,INR,CTR0007,ON_CONTRACT,REQ00761,2026-03-08,lumen creative,False
TXN003161,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,R&D,93807.52,INR,CTR0001,ON_CONTRACT,REQ00005,2025-05-14,nexa technologies,False
TXN003165,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Operations,3292.05,INR,CTR0003,ON_CONTRACT,REQ00634,2025-09-09,orion office supplies,False
TXN003167,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,It,112346.62,INR,CTR0002,ON_CONTRACT,REQ00089,2026-01-20,cloudspan software,False
TXN003180,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,It,17758.09,INR,CTR0003,ON_CONTRACT,,2026-01-27,orion office supplies,False
TXN003189,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Marketing,101998.34,INR,CTR0002,ON_CONTRACT,,2025-10-11,cloudspan software,False
TXN003194,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Marketing,39119.63,INR,CTR0008,ON_CONTRACT,,2025-07-10,transcore logistics,False
TXN003199,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,R&D,20513.14,INR,CTR0008,ON_CONTRACT,REQ00833,2025-04-27,transcore logistics,False
TXN003203,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Operations,35355.62,INR,CTR0002,ON_CONTRACT,,2025-06-13,cloudspan software,False
TXN003213,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,R&D,45095.46,INR,CTR0007,ON_CONTRACT,REQ00431,2025-06-11,lumen creative,False
TXN003221,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Facilities,54739.47,INR,CTR0008,ON_CONTRACT,,2025-12-25,transcore logistics,False
TXN003224,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Finance,13587.7,INR,CTR0008,ON_CONTRACT,,2025-04-26,transcore logistics,False
TXN003225,INVOICE_SYSTEM,SUP0027,Orion Office Supplies Ltd,Office Supplies,Facilities,5812.21,INR,,OFF_CONTRACT,REQ00251,2025-04-04,orion office supplies,False
TXN003235,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Finance,74744.6,INR,CTR0007,ON_CONTRACT,REQ00707,2026-02-06,lumen creative,False
TXN003236,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Facilities,39591.35,INR,CTR0002,ON_CONTRACT,REQ00734,2025-10-19,cloudspan software,False
TXN003239,INVOICE_SYSTEM,SUP0004,Arcadia IT Traders,It Hardware,Logistics,120526.58,INR,,NO_CONTRACT,REQ00822,2025-11-13,arcadia it traders,False
TXN003242,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Human Resources,91486.37,INR,CTR0001,ON_CONTRACT,,2025-06-07,nexa technologies,False
TXN003247,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Logistics,145023.68,INR,CTR0004,ON_CONTRACT,,2026-01-03,sterling advisory,False
TXN003249,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Operations,62231.62,INR,CTR0006,ON_CONTRACT,REQ00427,2025-11-10,prime facility care,False
TXN003258,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Finance,24912.67,INR,CTR0005,ON_CONTRACT,REQ00704,2025-11-14,skyroute travel,False
TXN003259,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Operations,40132.47,INR,CTR0005,ON_CONTRACT,,2026-01-03,skyroute travel,False
TXN003260,INVOICE_SYSTEM,SUP0013,Adept Partners,Professional Services,Logistics,228091.7,INR,,OFF_CONTRACT,REQ00405,2025-06-01,adept partners,False
TXN003264,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Marketing,13504.3,INR,CTR0008,ON_CONTRACT,REQ00442,2025-08-19,transcore logistics,False
TXN003269,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Finance,107979.7,INR,CTR0007,ON_CONTRACT,,2025-04-22,lumen creative,False
TXN003270,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,R&D,87306.32,INR,CTR0002,ON_CONTRACT,REQ00638,2025-08-31,cloudspan software,False
TXN003274,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Logistics,56459.5,INR,CTR0008,ON_CONTRACT,REQ00280,2025-09-20,transcore logistics,False
TXN003276,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Logistics,152315.2,INR,CTR0001,ON_CONTRACT,REQ00772,2025-10-11,nexa technologies,False
TXN003280,INVOICE_SYSTEM,SUP0012,Cobalt Consulting,Professional Services,Marketing,206227.22,INR,,OFF_CONTRACT,REQ00288,2026-02-07,cobalt consulting,False
TXN003281,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Marketing,94950.59,INR,CTR0001,ON_CONTRACT,REQ00099,2026-01-14,nexa technologies,False
TXN003285,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Human Resources,85283.37,INR,CTR0007,ON_CONTRACT,REQ00431,2025-06-21,lumen creative,False
TXN003287,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Marketing,74295.65,INR,CTR0007,ON_CONTRACT,REQ00859,2025-12-03,lumen creative,False
TXN003293,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,It,121775.04,INR,CTR0004,ON_CONTRACT,REQ00833,2025-11-06,sterling advisory,False
TXN003298,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,R&D,14076.64,INR,CTR0005,ON_CONTRACT,REQ00847,2026-01-07,skyroute travel,False
TXN003301,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,It,60514.58,INR,CTR0002,ON_CONTRACT,,2025-09-18,cloudspan software,False
TXN003302,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Facilities,119704.15,INR,CTR0002,ON_CONTRACT,REQ00581,2026-02-26,cloudspan software,False
TXN003306,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Operations,69072.87,INR,CTR0007,ON_CONTRACT,REQ00724,2025-12-18,lumen creative,False
TXN003308,INVOICE_SYSTEM,SUP0021,Pulse Marketing Co,Marketing Services,Operations,29619.91,INR,,OFF_CONTRACT,REQ00708,2025-11-15,pulse marketing,False
TXN003314,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Finance,15878.19,INR,CTR0002,ON_CONTRACT,,2025-07-11,cloudspan software,False
TXN003319,INVOICE_SYSTEM,SUP0020,BrightArc Media,Marketing Services,It,132629.25,INR,,OFF_CONTRACT,REQ00224,2025-06-08,brightarc media,False
TXN003320,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Operations,56368.57,INR,CTR0006,ON_CONTRACT,,2025-09-29,prime facility care,False
TXN003322,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Operations,21978.65,INR,CTR0002,ON_CONTRACT,,2025-06-09,cloudspan software,False
TXN003330,INVOICE_SYSTEM,SUP0012,Cobalt Consulting,Professional Services,Logistics,180943.07,INR,,OFF_CONTRACT,REQ00060,2026-03-28,cobalt consulting,False
TXN003332,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,R&D,195873.17,INR,CTR0004,ON_CONTRACT,,2026-02-19,sterling advisory,False
TXN003336,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,It,197495.34,INR,CTR0004,ON_CONTRACT,REQ00870,2025-06-05,sterling advisory,False
TXN003337,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,22889.26,INR,CTR0003,ON_CONTRACT,,2026-01-04,orion office supplies,False
TXN003338,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Logistics,142600.87,INR,CTR0001,ON_CONTRACT,,2026-01-09,nexa technologies,False
TXN003342,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,R&D,101032.95,INR,CTR0007,ON_CONTRACT,,2025-05-27,lumen creative,False
TXN003343,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,R&D,108534.79,INR,CTR0007,ON_CONTRACT,REQ00582,2026-01-25,lumen creative,False
TXN003346,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Finance,136041.55,INR,CTR0001,ON_CONTRACT,REQ00184,2025-09-19,nexa technologies,False
TXN003349,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Operations,73643.16,INR,CTR0001,ON_CONTRACT,REQ00370,2025-08-20,nexa technologies,False
TXN003354,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,It,103594.25,INR,CTR0001,ON_CONTRACT,REQ00741,2026-03-23,nexa technologies,False
TXN003364,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,R&D,8073.43,INR,CTR0003,ON_CONTRACT,REQ00256,2025-07-15,orion office supplies,False
TXN003365,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,23598.58,INR,CTR0003,ON_CONTRACT,REQ00328,2025-07-28,orion office supplies,False
TXN003373,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Logistics,25878.1,INR,CTR0006,ON_CONTRACT,,2025-08-03,prime facility care,False
TXN003375,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Finance,58896.38,INR,CTR0006,ON_CONTRACT,,2025-10-14,prime facility care,False
TXN003379,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,15303.1,INR,CTR0006,ON_CONTRACT,,2025-10-19,prime facility care,False
TXN003387,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Operations,40556.65,INR,CTR0002,ON_CONTRACT,,2025-05-16,cloudspan software,False
TXN003389,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,It,15235.28,INR,CTR0008,ON_CONTRACT,,2025-08-19,transcore logistics,False
TXN003390,INVOICE_SYSTEM,SUP0021,Pulse Marketing Co,Marketing Services,It,113358.63,INR,,OFF_CONTRACT,,2025-06-11,pulse marketing,False
TXN003392,INVOICE_SYSTEM,SUP0021,Pulse Marketing Co,Marketing Services,Logistics,145708.69,INR,,OFF_CONTRACT,REQ00332,2026-02-23,pulse marketing,False
TXN003398,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Operations,155955.06,INR,CTR0001,ON_CONTRACT,,2025-08-18,nexa technologies,False
TXN003400,INVOICE_SYSTEM,SUP0023,FleetBridge Cargo,Logistics & Freight,Operations,59866.3,INR,,OFF_CONTRACT,,2025-08-19,fleetbridge cargo,False
TXN003401,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Human Resources,22061.87,INR,CTR0002,ON_CONTRACT,REQ00064,2025-05-07,cloudspan software,False
TXN003404,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Marketing,49297.12,INR,CTR0002,ON_CONTRACT,,2025-04-20,cloudspan software,False
TXN003405,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,R&D,19208.23,INR,CTR0003,ON_CONTRACT,,2025-05-31,orion office supplies,False
TXN003407,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Finance,220184.89,INR,CTR0004,ON_CONTRACT,REQ00268,2025-06-19,sterling advisory,False
TXN003409,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Facilities,40357.13,INR,CTR0002,ON_CONTRACT,REQ00557,2025-10-13,cloudspan software,False
TXN003410,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Facilities,31254.38,INR,CTR0001,ON_CONTRACT,,2025-05-15,nexa technologies,False
TXN003411,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Facilities,46128.9,INR,CTR0008,ON_CONTRACT,,2025-09-06,transcore logistics,False
TXN003412,INVOICE_SYSTEM,SUP0003,BluePeak Systems,It Hardware,It,45162.5,INR,,NO_CONTRACT,REQ00534,2026-01-10,bluepeak systems,False
TXN003415,INVOICE_SYSTEM,SUP0012,Cobalt Consulting,Professional Services,Finance,204585.03,INR,,OFF_CONTRACT,REQ00302,2025-11-06,cobalt consulting,False
TXN003425,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Finance,60227.18,INR,CTR0006,ON_CONTRACT,REQ00357,2026-03-06,prime facility care,False
TXN003430,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,R&D,102171.11,INR,CTR0007,ON_CONTRACT,,2025-08-12,lumen creative,False
TXN003434,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Marketing,61440.85,INR,CTR0002,ON_CONTRACT,REQ00147,2026-01-08,cloudspan software,False
TXN003441,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,It,111800.11,INR,CTR0004,ON_CONTRACT,,2025-04-13,sterling advisory,False
TXN003443,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Facilities,22698.15,INR,CTR0006,ON_CONTRACT,,2025-08-13,prime facility care,False
TXN003450,INVOICE_SYSTEM,SUP0024,Nexa Technologies,It Hardware,It,33268.94,INR,,NO_CONTRACT,,2025-10-01,nexa technologies,False
TXN003451,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,R&D,12459.58,INR,CTR0003,ON_CONTRACT,REQ00069,2025-04-25,orion office supplies,False
TXN003463,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Marketing,48156.42,INR,CTR0006,ON_CONTRACT,REQ00232,2025-04-24,prime facility care,False
TXN003464,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,R&D,57142.77,INR,CTR0005,ON_CONTRACT,REQ00707,2026-02-11,skyroute travel,False
TXN003468,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,It,180229.72,INR,CTR0004,ON_CONTRACT,REQ00130,2025-09-29,sterling advisory,False
TXN003469,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Marketing,154791.9,INR,CTR0001,ON_CONTRACT,REQ00310,2025-12-29,nexa technologies,False
TXN003477,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Facilities,241793.23,INR,CTR0004,ON_CONTRACT,,2025-09-28,sterling advisory,False
TXN003480,INVOICE_SYSTEM,SUP0005,Cloudspan Software,It Software & Licences,Marketing,57198.16,INR,CTR0002,ON_CONTRACT,,2026-03-25,cloudspan software,False
TXN003493,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Finance,85120.76,INR,CTR0008,ON_CONTRACT,REQ00148,2025-12-06,transcore logistics,False
TXN003494,INVOICE_SYSTEM,SUP0010,Kanban Stationers,Office Supplies,Operations,22307.04,INR,,OFF_CONTRACT,,2025-08-06,kanban stationers,False
TXN003497,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,It,78765.74,INR,CTR0005,ON_CONTRACT,REQ00641,2025-06-10,skyroute travel,False
TXN003499,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Facilities,21799.22,INR,CTR0006,ON_CONTRACT,REQ00689,2025-04-28,prime facility care,False
TXN003500,INVOICE_SYSTEM,SUP0020,BrightArc Media,Marketing Services,Logistics,123239.65,INR,,OFF_CONTRACT,REQ00237,2025-09-11,brightarc media,False
TXN003505,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,22639.41,INR,CTR0003,ON_CONTRACT,,2025-04-27,orion office supplies,False
TXN003509,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,R&D,217951.47,INR,CTR0004,ON_CONTRACT,REQ00116,2025-05-05,sterling advisory,False
TXN003512,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,R&D,54073.47,INR,CTR0004,ON_CONTRACT,,2026-03-12,sterling advisory,False
TXN003513,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Marketing,156548.04,INR,CTR0007,ON_CONTRACT,,2026-03-20,lumen creative,False
TXN003517,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,It,57871.73,INR,CTR0004,ON_CONTRACT,REQ00340,2025-08-28,sterling advisory,False
TXN003528,INVOICE_SYSTEM,SUP0017,GreenEdge Services,Facilities Maintenance,Operations,55557.55,INR,,OFF_CONTRACT,REQ00262,2025-09-30,greenedge services,False
TXN003530,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Operations,36384.43,INR,CTR0006,ON_CONTRACT,,2026-01-29,prime facility care,False
TXN003534,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Logistics,27963.0,INR,CTR0006,ON_CONTRACT,REQ00773,2025-10-14,prime facility care,False
TXN003535,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Operations,52550.84,INR,CTR0007,ON_CONTRACT,REQ00072,2026-02-21,lumen creative,False
TXN003537,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,It,29029.97,INR,CTR0005,ON_CONTRACT,,2025-11-26,skyroute travel,False
TXN003541,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,It,49470.97,INR,CTR0007,ON_CONTRACT,REQ00085,2025-06-14,lumen creative,False
TXN003543,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,It,20047.6,INR,CTR0005,ON_CONTRACT,REQ00675,2025-12-04,skyroute travel,False
